Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BK,BBWI,BAX,BDX,BRK-B,BBY,BIO,TECH,BIIB,BLK,BX,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BRO,BF-B,BLDR,BG,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CHRW,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,LLY,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,ETSY,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEHC,GEV,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,ILMN,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KVUE,KDP,KEY,KEYS,KMB,KIM,KMI,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SOLV,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VLTO,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VMC,WRB,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WRK,WY,WMB,WTW,GWW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
2023-01-01,-0.9858464599,0,0,0,0,0,0.9962050319,0,0,0,0,0,0,0,0,0,0,0,0.9546663165,0,0,0,-0.9853160977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7055972815,0.9965695143,0,0,0,0,-0.9963006973,0,-0.9943986535,0,0,0.9667737484,0,0,0,0,0,1.993788779,0,0,0.01151615381,-1.972381651,0,0,1.997617066,-0.999138236,0,0,-0.9846675992,-1.844703019,0.04675132036,0,0,-1.953850687,0,1.869837701,0.734285593,0,0,0,0,0,0,-0.7787389159,0,0.9881640673,0.999117434,0,0,0.997761488,1.590540707,0,-0.9582921863,0,0,0,0,0,0.005678713322,0,0,-0.99917835,0.9986494184,0,-0.9879863858,0.9358226061,2.764564157,0,0.407961905,0.9957275391,0.2741886377,-2.980561852,1.913917005,-0.9944842458,0,0,0,0,0,-0.9947452545,0.9964248538,0,0.984090507,0,1.975934863,0,0,0.9954310656,0,-0.8457577825,-0.9556222558,0,0,0,-0.9645741582,0,0,0.99852705,0,0,-0.9482088089,0,0,0,0,0.9923251867,-0.9995107651,2.985444784,0,0,-0.003993213177,0.9987348914,-0.9939495325,-1.994825184,0,-1.992189586,0,2.814319253,-0.9862864614,0.9956558943,0.05361139774,0,0,0.02751278877,0.0002712607384,0,0,-1.911470771,0,0,1.992614925,0,0,-0.9983799458,0,0,0.9866523147,0,0,0.08844286203,0,0,2.754670858,0,0,0,0,0.9917609692,0,-1.032241166,-1.99781847,0,-1.945547342,0.008114695549,0,0,0.9979795814,0,-0.6175111532,-0.9224265218,0,0,0,0.9943300486,0,0,-0.8892507553,-0.874186933,0.9942210913,0,0.9671550989,0,0,0,0,0.008350014687,0,1.99760586,-0.9924737215,-0.97248137,0.9994807839,-1.082497478,0.3290860653,-1.453846514,0.4480044246,0,0,-0.9955055714,-1.983893931,0,0,0.99978441,0,-0.9958315492,1.996592224,0.9992347956,-2.0208745,-0.9797695875,0.9933215976,0.9996041656,0,0.9968171716,0,0.9974193573,0,0,-1.906888783,0,0,0,0,0,0.02690112591,0,-0.9511854649,0.9544793963,0.6620645523,0.9893724322,0,2.987209797,0,-1.927090347,-0.9558829665,0,0.995806098,-0.9431841373,0,-1.960580707,0.005416035652,2.993712425,-0.917827785,-0.9976932406,0,0,0,0,0,0,0.9994028807,0,0,0,0,-0.9946885109,0,0,0.9962050319,0,0.9510372877,0.7996942401,0,0,0,0,0,0,-0.9926247001,0,0,-1.015981972,0,0,0,2.049336076,0,0,0,-0.9779376388,-0.9950157404,0.996502161,-1.936019838,0,-0.9346034527,-2.16448313,-0.05582946539,0.2408479452,0,0.03006798029,-0.0988779664,0.8893569112,0.9997431636,0,-0.009872972965,0,0,0,-0.1060062051,0,0,0.007023215294,-0.9979592562,0.12198627,0,-0.9975058436,0.6426911354,0,-0.909042418,0,-1.945179164,-0.9681431651,0,-0.991768837,0,0,2.528423309,-0.6936770082,-0.9891274571,-0.9913518429,0,0,-1.96936065,-0.9862864614,0,0,0.9905838966,-0.02567464113,0,1.883191288,0,1.070714951,0,-0.9821786284,0,-1.979328871,0.9994014502,0,0,0.997156024,0,0,0,0.9833108187,0.9931509495,-0.6940544248,0.9966797829,-0.9983196855,0,-0.9827064276,-1.96080178,0.03699910641,0,-0.9960197806,0.006879031658,-1.963109851,-0.9669386744,0.1409685612,-0.8349802494,0,-0.9911506176,0,0.9409473538,0,-0.01916891336,0,0.9967772365,0.6377906203,-2.989853144,0.9952038527,0,0,0.9994918108,0.001544475555,0,0,-0.1863772273,0,0.9802935123,0,1.987634897,0.87215662,-0.02809864283,-0.000191450119,0,0,0.9775466323,0.9872238636,0,0.994568944,-1.966415167,0,-0.8056149483,2.957725644,0,1.258833289,-2.16678673,-0.5355526209,-1.003243148,1.902812839,0,-0.9991525412,-0.8364983797,0,0.9963852167,0,0,-0.5227335691,-0.7055972815,0.9978868365,0,0,-0.9297007322,0,0,0,0,-1.99746716,-0.9958210588,0,0.008285343647,0,-0.9929761887,0,0,0.9952067733,-0.9952206016,-0.9966410398,0,0.005821526051,0,0.9566017389,0,-1.927514076,0.9980617166,0,-0.9962717295,-0.009509384632,-0.05976605415,2.912084103,0,-0.985750556,0,0,0,-0.9602966905,0,0,0,-0.9909641743,0,0,0,0,-0.08957117796,0.995616734,-0.999060452,1.570664227,0.751219213,0,-2.036551237,0,0,-1.867754519,0.9937111139,0.9774596691,0.996296227,0,0,0.9140104651,0.005830466747,0,0.5276881456,0.9816489816,-0.611153841,0
2023-01-02,1.71876502,-0.8432968855,-1.975400031,1.996084452,-3.205537915,0.9725655317,-0.9345948696,0.5582157969,-0.9864163399,0.3562902808,1.950205684,-3.511812389,-0.9995499253,0.8014681339,0,2.366742313,0,-0.004981040955,1.89641726,-1.961055875,-1.961055875,0.9943806529,-0.9849962592,0.9983590245,-0.9991325736,-4.993763924,-3.980250359,0.0530833602,4.800346136,1.992518246,-3.992599785,2.701687455,0,0.02106386423,0,1.072043359,0.9991559982,3.440107167,-0.936245203,-0.9992973804,0.8318374753,0.1358947158,0,0.2597283125,0,1.810253561,0,0.002428770065,-0.9851595759,0.9986587763,2.968967319,-0.988642633,0,1.841945767,0,1.856585383,1.52999258,-2.692470908,-2.687131047,-0.09533166885,-0.3167090416,0,3.954163253,0.9949659109,-2.98135072,0,-0.7051933408,-3.664382756,-3.599506915,0.00152528286,0.6764401793,0,1.026815295,-1.841998458,0.9694920778,0.02868831158,0,-0.833111167,1.998105407,0,-0.7055972815,0,3.023365736,0,1.979847312,-2.611676931,-0.9070355296,0.9805004597,-0.9120132923,-0.3286136389,0.9920024872,0.9932163358,-0.9996204376,0.02224367857,0.9977820516,0.9333898425,0,-2.043264031,1.26366514,-0.9987725616,-1.913325489,0,0.3431787491,-1.697182834,-0.7362792492,1.814546585,2.035115004,-1.976944983,3.841568947,2.260020256,-3.967375576,-1.181298435,-2.69946605,0.914214015,0.9882417321,4.541327357,0.9527517557,-0.9397941828,-1.721981227,3.972683609,-1.003441215,1.983507574,-2.983295858,1.990303397,0.8222575188,0.9903826118,0.9673932791,0,-0.03180134296,-2.916007698,0,0,-2.90477109,-1.003110409,-2.561924636,0.006666898727,-2.377706587,1.022395313,-1.543841541,0.0479208231,-0.2783972621,1.934308171,0.9876824021,0,1.996090889,0.007718145847,0.0270588994,-0.9554761648,-0.9828737378,1.058987379,2.890135646,-3.980751574,-2.989410639,-1.978207648,-2.129835606,-0.9994177818,-0.01611417532,-0.0973457098,-0.8493286371,-3.788633108,2.988919675,0,1.431660414,1.544692278,-0.8432809711,0.5040236115,-0.9346034527,0.02823477983,0.9767338634,3.9822824,0.001664936543,-1.840091228,-2.400875926,0,0,-0.9767617583,0.9906237721,0.03874689341,-0.4852160811,0,4.524674654,-0.004323959351,0.9994800687,0,1.444236159,-0.02555549145,0.9271636009,0,0.9865011573,-4.846248686,-0.9899510741,-2.774439812,-0.993802309,0,-1.998278856,2.898880243,1.594788909,-0.8633351326,-0.9188384414,-2.228052735,-0.4966783524,-1.982441008,-0.01823991537,0.9932252169,0,-1.009585917,-1.009585917,0.3680413961,-1.003351092,1.035682023,1.824571252,-1.911098838,-2.909718454,-0.995957315,-0.4888305664,0.9975833893,0.4977481961,1.322087288,1.50328505,-1.930065155,0.05955147743,2.887580574,1.992180884,-1.170939445,0.0107383132,-0.6268612742,-0.7564962506,4.628840923,0,0.9982084036,-1.994155109,0.6952657104,-2.016337276,2.911675334,0.4559669495,-2.739454627,1.311706424,-1.981085896,-1.983364046,0,-1.94733727,0,0.9974193573,0,0,-2.709296346,0,0,0,1.055497468,0.9946779013,-0.9526363611,0,1.180668533,0.2801668048,-2.995560646,1.542955041,1.728056133,0.01293772459,0.0419652462,-2.032800257,-3.911337316,3.938535392,4.885854006,2.825839281,-0.9994922876,1.005628586,-1.900951922,0.3510935307,-2.453592479,-3.960675776,-0.9899510741,0,0.9976488948,0,0,-0.998255074,2.991041005,0,0,0.9447693229,-0.9923197031,-2.707554221,-0.6428883672,0,1.071469665,0,-0.9993292093,-1.968422651,-0.01599919796,-0.9988478422,1.048074722,0,-0.9503548741,0,-3.543901026,2.654747784,0,-1.624997497,0.9409453869,-0.0452594161,0,2.999478698,2.891952753,0,0,2.724457979,-0.9825723171,1.73696655,-1.761411846,0,-0.9109604955,-2.772119164,1.01751703,-0.9978223443,0.6764401793,1.013219357,2.881190956,-3.431133926,3.977218688,0,-3.000109255,0,2.881118715,-1.704631329,3.542761445,0,-1.754337311,-1.98105818,-0.6948609948,0.9143251181,0,1.825655103,3.072760046,0.8399880528,-0.618242681,-0.9959439635,-0.889495492,-0.889495492,-0.993870616,1.012926638,0,0,1.931344748,4.771801889,-0.3688362837,1.07464093,0,0.6126514077,1.01371336,-2.298200965,0,0.6791334748,0.02447646856,0.9264686704,0.08905780315,2.991849363,0,-0.7032223344,0,-2.975258052,0.9787080884,-2.966187179,0.8523206115,0.9987319112,0,1.938866377,0.9658169746,0,-2.938126683,-3.025428295,-0.1872211099,1.205069005,0.9751087427,-2.709815443,1.991167307,-0.9699357152,-1.950528562,0.9960411787,-0.8828587532,-0.9381882548,0.9946712255,0.557308197,-0.9669386744,2.041543484,-0.06168299913,1.373975635,-1.96576035,0,1.940739512,-0.4476370215,-1.985348225,0.004619002342,1.389036417,-0.9933094978,-1.046453416,0.4212652445,0,3.92039758,2.849130988,-1.992733479,0,0,1.167410672,2.732246995,0.988484323,0,-3.986013353,1.917524219,1.995806098,-1.029023528,-0.9828737378,-0.9944267273,-0.02220320702,0,-0.9880767465,3.015350223,-3.981505394,0,-0.8056149483,3.798572838,0,1.947353184,-0.1888563633,0.6898469925,-2.971003532,-1.057986438,0,-0.9991525412,-0.9615359902,0.2932674885,1.994679868,-0.9992677569,0.8382626176,-1.310096741,-3.673720717,0.004872500896,-0.5840544701,0.9996991158,-1.786967993,0,1.481747806,-0.9955741167,0,-3.977123439,-3.682666123,0.6335601807,2.68132478,3.834163189,-0.9003261924,-0.2186045051,0,3.676061034,0.0474153161,2.985606849,0.5869987607,-2.572710276,-2.722930372,-1.57472682,0,-0.9860804081,-0.9353102446,0.9974530339,1.946299851,0.8516771793,-1.919018626,1.350132585,0.8909857869,-4.868968666,0,0,0,-0.9975089431,-1.00674808,0.9869521856,-1.169506967,-0.988684833,0,1.002725065,-1.092672944,0.0001944899559,-0.9889973402,1.514564514,-0.9775720239,-1.97670877,-1.913087547,0,-2.93029809,-1.72039324,-1.982776642,-4.570740342,0,0.9774596691,3.853728652,4.862024367,0,-0.2028865814,0.583699584,0.9987319112,0.6433309317,0.9300364852,0,0.986523807
2023-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.937781513,0,0.9928539395,0.1294558048,-0.04409897327,-0.9987188578,1.050300777,0,0.8645920753,0.03180474043,0,0.3527153134,0.1862896085,-1.627796888,-0.01545733213,-0.9021074772,1.907382846,-0.9021887779,0.8154676557,0.006624400616,2.164236069,-0.9974059463,0.9952143431,-1.002195716,-1.546720088,-0.8147704601,0.0247104764,1.18325001,0.2393997312,-0.0005705356598,-0.8603551984,-1.047461629,0.9971479774,1.83870703,0,0.9982084036,-1.99686116,1.692174554,0.7832198143,3.486546218,0,1.959942222,0.01313191652,0,1.986159384,-0.8652909398,-2.962441206,0,0,0.9997332692,0,-0.09587848186,0.9932552576,0,0,1.697284698,0.9946779013,3.980655134,0,-0.7737707496,-2.979263663,1.661315262,0.04943042994,0.9951836467,1.984691083,2.007815421,0.9901803732,0,2.995876014,3.984901011,2.986748576,0,-0.9826695919,-0.02453404665,1.994981945,-1.906402886,-1.989775896,-0.9899510741,0,0.9976488948,-0.9912753105,0,7.78E-05,2.767722905,0,0,0.9447693229,-0.009740889072,1.307613075,0.3431517482,0,1.971520126,0,0.990866363,-1.840215504,0,-2.973534942,0.07904988527,0,-2.928777337,0,-0.07755637169,1.830005825,0,-1.990198374,0.9290924072,-1.956495702,0,2.998923898,0.5837061405,0,0,-0.03915125132,-2.695775151,0.9038182497,-0.8200112581,0,-0.01316076517,-0.6778527498,-0.003110826015,-0.9955132604,0,-1.959702015,-0.01527661085,1.972650588,0.9987831712,0.9781639576,-1.623894453,0,-0.9190210104,1.003179669,1.544824541,0,-1.10063529,-0.9893242717,-1.570765913,-1.381474614,0,0.9716620445,0.8982751369,0.003138065338,0.003731846809,0,0.9932805896,1.990371883,-1.717760503,-1.951287031,0,0,2.103901684,1.963381648,0,-1.708716154,0.8879155517,1.81262362,0.9727178812,0.994922936,0.9959179759,0.002653956413,0,4.958981514,0.02773910761,3.267996848,0,-0.0006255507469,0,-0.9897471666,-0.865013063,0.9991420507,2.577339053,0.9420598745,0,1.955017626,0,0,0,-1.733440578,-0.005857527256,-0.9988852143,1.999589086,-0.9987806678,1.991167307,0.9997960925,-0.871450603,0,0,-0.7545896769,-0.9932429194,0.06945067644,-0.8270070553,0.7137887478,1.927642107,1.267582178,-1.996622622,0,0.9997921586,-0.4478648305,-0.9802982211,0.9404295683,-0.9993638396,-0.9828460813,0.9449667931,0.07169920206,0,-1.617490888,0.8784445524,-0.05796223879,0,0,0.9847822785,2.822853684,-0.9584569931,0,-0.9883252382,1.069645822,-0.9888694286,-1.980810583,-0.445684731,-2.388123512,-1.004271984,0.9981096983,-0.2100915313,1.967843354,-0.0008692741394,0.9827972651,1.000284731,0.1912903786,0,-0.01379984617,0.8090353608,-0.5355526209,-0.9964955449,-0.993730247,-0.9115886092,0,2.866018176,0.2807781696,2.971639037,0.2618970275,0,-1.003933012,-1.997087777,-0.9962995052,-0.06431519985,1.988292694,-2.881600559,0,2.481518745,0,0,-0.9952933192,-0.8654217124,-1.842469096,0.9772399068,0,-0.1217660308,-0.8432809711,0,0.9925110936,1.990259826,4.49539417,1.56934464,-2.989973962,-1.979803562,-2.682348788,0,0.009129524231,0.9213298559,-0.0005168318748,1.99062413,1.306943774,0.009789228439,0.9984673858,0.8909857869,-3.924227893,0,0,0,-0.9959136248,0.9669003487,-0.01045948267,0.990866363,0.002530574799,0,1.09027046,-1.092672944,1.921645999,-3.57007885,-0.9989519119,0.8004139066,-1.671966076,-0.4849225283,0,-0.9829265475,0,-1.882582426,-1.685267746,0,0,-0.992598772,0,0,0.2802431583,-1.95360142,0.9982996583,1.958199382,0.9831564426,-0.962349236,0
2023-01-04,-0.8117092252,0.9989827275,1.345962822,2.012748003,2.717508554,0.02615088224,-1.981803596,0.2281287909,-0.8604801297,-1.016570985,-0.05037647486,-0.9975438118,0.7068120241,-1.843581736,0,1.173778355,1.991156757,1.506613076,-1.981869519,-3.174442291,-3.174442291,0.6539358497,-2.247794509,-0.7840238214,-1.974004567,-0.4138000011,-3.607420206,1.235718012,-2.968224943,-3.496178925,0.007595896721,-1.993055046,0,-1.612327814,0,2.930675745,4.97712779,2.912119567,2.961781681,-2.084588706,1.217612565,0.9960435033,2.68871057,-1.873931646,-0.7153437734,0.8669700027,-2.895056546,0.1193683743,-2.544804215,-0.7272698879,0.5110509992,1.996536314,-1.994870424,0.9988802075,-0.9941108823,1.983889163,1.533749342,0.3622687459,-0.76708287,0.135484457,0.8612526059,0.02226883173,2.608739853,2.992459416,-0.9977847934,-0.9767262936,-0.7077128887,-3.671017826,-0.1732240915,-1.663254261,0.9984483719,0.994938612,0.5427079797,0.02118474245,0.001542210579,2.440370679,0,-0.01048392057,4.988787413,0.02449136972,0,0.04898244143,1.409498334,0,-0.8479104042,3.593779266,-0.3858994246,-0.4887471795,-0.09879946709,1.908709407,0.08513355255,1.990383148,-2.607008874,1.952508211,1.988051474,0.998261869,0,0.9824029207,-2.984460056,0,1.502210438,0.9984779954,-1.601204932,0.952606678,2.184698284,4.956380963,1.907720864,2.853106022,0.9752095938,4.887429118,-1.981918871,0.9963858128,-1.692541003,-1.933905542,0.01606070995,-0.4331431389,-1.637959063,-2.929363668,2.985369742,0.0554151535,-1.902067423,0.9864854813,-1.649226487,-2.919864595,-1.084867895,-4.645920813,0.7154061794,0.9909784794,-0.5071204305,-2.970092773,0.0003252029419,0,-0.03700780869,-1.245946229,-0.9865198135,-1.352158129,-2.987345755,4.550559759,-2.859538019,2.990518868,-1.907175958,0.9977831244,0,-1.997195482,2.022671938,1.032685161,-0.9992520809,0,0,1.908283412,1.955429256,-4.983612478,-4.906959593,-0.8799296618,0.02801609039,0.8641978502,-1.989912987,2.229402006,-3.038751066,-2.964681327,3.87002784,0.85611099,-0.8282234669,1.263971508,1.010104358,1.004774868,1.973734498,-2.95136261,1.20078212,2.686402678,1.81964159,-0.9024235606,-0.8466965556,0.9795337915,1.998977363,-0.9922930598,-1.892528772,1.094559789,1.054861367,0,4.911376536,-0.9871698618,2.314778209,1.540360987,-2.992172122,2.993135512,-1.948569715,0,0.9608653188,-3.556536913,0,0.002407848835,0,0,0.06262582541,-2.010267973,-1.017053545,0.003802478313,3.195580721,0.0590467453,2.884584248,-0.9931830764,1.9821226,-2.958750963,0,-0.4545763731,-0.4545763731,3.771171808,0,0.1358169913,1.996241331,0.2728852034,1.815124691,3.001455784,4.763383687,-0.0009988546371,1.988958061,-0.02638667822,-1.55666697,-0.8147704601,-0.6917908788,1.220553815,0.01177358627,1.94830507,-1.836389482,1.604525149,1.991264403,2.964492381,0,4.822913051,-1.974573255,-0.7059033513,0.9197351336,2.974772334,0.9910299778,2.869582355,-1.018759966,-0.8132157326,0.03044652939,-0.8652909398,-0.9904380441,0,0,0.9997332692,0,-0.3974186182,3.000763357,0,0,-1.975071609,0,3.982136071,0.6503756046,1.158857703,-2.750718892,-1.636022925,0.1907505989,0.9887776971,0.9812609553,4.9211362,0.1708088517,0,0.9701846838,1.170873225,0.9991382957,2.96494776,-0.06971889734,-0.03921079636,-2.665821314,-0.9434767962,0.0003368258476,-2.703834772,0,0.2353600264,-0.9897009134,0,1.010989308,3.84961307,1.99648416,-0.9951348901,-0.9853973985,0.9783201814,2.294963598,2.923485518,3.608355641,3.05388236,-0.01523399353,0.4624975324,1.973657131,1.972840488,-2.967398047,-2.958034813,0,2.733252943,0,-0.6303648353,1.647745728,0,1.997107089,2.035767257,1.036880851,0,4.90561676,2.572316408,1.953574061,-2.56093806,-0.8384851217,-1.094648361,-1.078313053,1.99208492,-0.3558675051,1.205680013,-2.995931327,1.089067936,0.9927382469,0,-1.965676963,0.9923571944,-1.008710802,2.894559741,0.9781639576,-0.6270872355,0.003572583199,2.055465698,2.968411803,-0.9825103879,0,0.1579854488,-1.939769566,0.02137231827,-1.956922889,1.994873524,-0.6864210963,-1.997729838,1.00187844,-0.4249227047,1.043765604,1.343216836,0.3562253118,0.1374397278,-0.06126195192,0,0,-0.2654201984,2.18890208,2.008744717,1.95797652,2.92295289,0.9994214773,0.04841852188,-0.9860717058,1.83931911,-1.996150434,-0.9923436046,3.955299556,1.062765121,1.210804641,0,-0.197293222,0,0.007625341415,-2.855579853,0.3660936952,2.600257218,1.941515148,0,-1.02136606,-2.979759812,0,-0.996545434,-1.734410286,-2.832469583,-0.002087116241,0.3392708302,1.549011648,-0.6378980875,0.9997170568,-3.986132085,0,0.9903562665,0.2331697345,-1.986683965,1.769436181,-0.9569785595,-0.6998086572,3.644006491,0.2089521289,-2.596179068,0,0,0,-0.6314908862,2.929948032,1.994769335,-1.937681198,-2.951176703,-0.1783339977,0,-2.283728421,2.990738273,1.927533329,1.18348372,0,-4.370029032,-1.969483435,-0.9053319097,0,-0.9977908731,1.854677796,-4.847734511,-3.795910001,0,-1.393696785,-2.000824809,-0.964142561,2.987739861,1.982320607,2.002429724,0.06365078688,1.991528213,-3.758805573,0,4.859488428,-1.031427205,-0.160689652,1.026455283,1.782183945,0,0,2.00971216,1.034988761,2.263636947,1.25979954,0.997610569,1.989635229,-0.647110641,2.995625794,0.2297221422,0.3547003865,0.9987840056,0.845760107,1.995358407,0,0,-3.174480259,1.863788486,-0.6628757715,1.994819105,-1.013457596,0.9012587667,2.291251898,0,-0.8295914531,1.439914405,1.77039659,-2.014488876,-0.09469372034,0.005097210407,-3.988283098,0,-0.05958020687,1.99175632,0.9205833077,0.5802506208,0.1909178495,0.008433878422,0.659719348,0.7410140038,-3.879216254,0,0,-0.9942343831,-2.007360697,-0.7238898873,-2.651930273,2.437701643,-0.02502846718,-0.008790314198,4.491897881,-3.959958851,-0.6379083991,1.235920787,0.02530425787,-4.707789719,-2.173731089,1.047788322,0.0121665597,0.7090654373,0,-3.787712216,-3.274364412,0,0,0.01521533728,-2.002526224,0,3.959989905,-0.9560585022,3.864394248,3.913082004,0.9989947677,1.021581233,0.9618561268
